Date,Issuer,Symbol, Managers,OfferP,OpeningP,FirstDayClose,ScoopStars,txtfile
1/23/2015,Box,BOX,Morgan Stanley/ Credit Suisse/ J.P. Morgan,$14.00 ,$20.20 ,$23.23 ,3,0001047469-10-008955.txt
11/19/2010,Aeroflex Holdings ,ARX,"Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Morgan Stanley",$13.50 ,$12.67 ,$12.67 ,1,0001047469-10-009931.txt
11/24/2010,Anacor Pharmaceuticals ,ANAC,Citi/ Deutsche Bank Securities,$5.00 ,$5.00 ,$5.09 ,1,0001047469-10-010037.txt
12/15/2010,Walker & Dunlop ,WD,"Credit Suisse/ Keefe, Bruyette & Woods/ Morgan Stanley",$10.00 ,$9.90 ,$9.90 ,1,0001047469-10-010439.txt
1/26/2011,Demand Media ,DMD,"Goldman, Sachs/ Morgan Stanley",$17.00 ,$23.50 ,$22.68 ,3,0001047469-11-000296.txt
2/2/2011,Epocrates ,EPOC,J.P.Morgan/ Piper Jaffray,$16.00 ,$20.00 ,$21.96 ,3,0001047469-11-000426.txt
4/8/2011,Golar LNG Partners LP ,GMLP,Citi/ BofA Merrill Lynch/ Morgan Stanley,$22.50 ,$24.50 ,$24.85 ,1,0001047469-11-003428.txt
5/4/2011,Boingo Wireless ,WIFI,Credit Suisse/ Deutsche Bank Securities,$13.50 ,$12.50 ,$12.10 ,3,0001047469-11-004582.txt
5/5/2011,Thermon Group Holdings ,THR,Barclays Capital/ Jefferies,$12.00 ,$12.05 ,$12.28 ,1,0001047469-11-004630.txt
5/11/2011,RLJ Lodging Trust ,RLJ,BofA Merrill Lynch/ Barclays Capital/ Wells Fargo Securities,$18.00 ,$17.25 ,$17.68 ,1,0001047469-11-004974.txt
5/12/2011,Phoenix New Media  ,FENG,Morgan Stanley/ Deutsche Bank Securities/ Macquarie Capital,$11.00 ,$11.10 ,$14.75 ,1,0001047469-11-005024.txt
5/12/2011,NGL Energy Partners LP  ,NGL,Wells Fargo Securities/ RBC Capital Markets/ SunTrust Robinson Humphrey/ BMO Capital Markets,$21.00 ,$21.00 ,$20.98 ,1,0001047469-11-005051.txt
5/26/2011,Lone Pine Resources ,LPR,J.P. Morgan/ Credit Suisse/ TD Securities,$13.00 ,$12.45 ,$11.55 ,1,0001047469-11-005529.txt
7/28/2011,Wesco Aircraft Holdings ,WAIR,Barclays Capital/ Morgan Stanley,$15.00 ,$14.75 ,$14.92 ,1,0001047469-11-006714.txt
11/4/2011,Groupon ,GRPN,"Morgan Stanley/ Goldman, Sachs/ Credit Suisse",$20.00 ,$28.00 ,$26.11 ,3,0001047469-11-009142.txt
11/11/2011,"LRR Energy, L.P. ",LRE,Wells Fargo Securities,$19.00 ,$19.00 ,$19.05 ,1,0001047469-11-009407.txt
11/11/2011,NewLink Genetics ,NLNK,Stifel Nicolaus Weisel/ Canaccord Genuity,$7.00 ,$7.00 ,$7.08 ,1,0001047469-11-009408.txt
11/18/2011,Mattress Firm Holding  ,MFRM,Barclays Capital/ UBS Investment Bank/ William Blair & Company,$19.00 ,$22.00 ,$22.00 ,3,0001047469-11-009677.txt
11/18/2011,Intermolecular ,IMI,Morgan Stanley/ J.P. Morgan/ Barclays Capital,$10.00 ,$10.00 ,$9.50 ,1,0001047469-11-009685.txt
12/15/2011,Laredo Petroleum Holdings ,LPI,J.P. Morgan,$17.00 ,$17.25 ,$18.10 ,1,0001047469-11-010111.txt
12/15/2011,Bonanza Creek Energy ,BCEI,Morgan Stanley/ Credit Suisse,$17.00 ,$15.50 ,$13.61 ,1,0001047469-11-010132.txt
1/27/2012,Verastem ,VSTM,UBS Investment Bank/ Leerink Swann,$10.00 ,$11.00 ,$11.09 ,1,0001047469-12-000412.txt
2/8/2012,Roundys Parent ,RNDY,Credit Suisse/ J.P. Morgan/ Jefferies/ Baird,$8.50 ,$8.40 ,$9.00 ,2,0001047469-12-000742.txt
2/9/2012,FX Alliance ,FX,"BofA Merrill Lynch/ Goldman, Sachs/ Citigroup/ J.P. Morgan",$12.00 ,$13.60 ,$13.74 ,1,0001047469-12-000788.txt
3/22/2012,Vantiv ,VNTV,"J.P. Morgan/ Morgan Stanley/ Credit Suisse/ Goldman, Sachs & Co./ Deutsche Bank Securities",$17.00 ,$19.00 ,$19.50 ,2,0001047469-12-003131.txt
3/29/2012,Millennial Media ,MM,"Morgan Stanley/ Goldman, Sachs/ Barclays Capital",$13.00 ,$25.00 ,$25.00 ,3,0001047469-12-003489.txt
3/29/2012,Merrimack Pharmaceuticals ,MACK,J.P. Morgan,$7.00 ,$6.16 ,$6.04 ,1,0001047469-12-003551.txt
4/19/2012,Splunk ,SPLK,Morgan Stanley/ Credit Suisse/ J.P. Morgan/ BofA Merrill Lynch,$17.00 ,$32.00 ,$35.48 ,3,0001047469-12-004530.txt
4/20/2012,Proofpoint ,PFPT,Credit Suisse/ Deutsche Bank Securities,$13.00 ,$16.85 ,$14.05 ,3,0001047469-12-004531.txt
5/1/2012,Supernus Pharmaceuticals ,SUPN,Citigroup/ Piper Jaffray,$5.00 ,$6.50 ,$5.37 ,1,0001047469-12-005169.txt
5/4/2012,PetroLogistics LP ,PDH,Morgan Stanley/ Citigroup/ UBS Investment Bank,$17.00 ,$16.50 ,$16.50 ,1,0001047469-12-005401.txt
5/11/2012,Ignite Restaurant Group ,IRG,Credit Suisse/ Bair/ Piper Jaffray,$14.00 ,$16.75 ,$17.13 ,3,0001047469-12-005863.txt
6/27/2012,"EQT Midstream Partners, LP ",EQM,Citigroup/ Barclays,$21.00 ,$23.00 ,$23.75 ,2,0001047469-12-006928.txt
6/28/2012,TESARO ,TSRO,Citigroup/ Morgan Stanley/ Leerink Swann,$13.00 ,$14.00 ,$13.69 ,1,0001047469-12-006956.txt
7/25/2012,Natural Grocers by Vitamin Cottage  ,NGVC,SunTrust Robinson Humphrey/ Piper Jaffray,$15.00 ,$18.00 ,$17.86 ,2,0001047469-12-007416.txt
8/10/2012,Manchester United Ltd. ,MANU,Jefferies/ Credit Suisse/ J.P. Morgan/ BofA Merrill Lynch/ Deutsche Bank Securities,$14.00 ,$14.05 ,$14.00 ,1,0001047469-12-008161.txt
9/20/2012,Susser Petroleum Partners LP ,SUSP,BofA Merrill Lynch/ Barclays/ Wells Fargo Securities/ UBS Investment Bank,$20.50 ,$23.40 ,$22.91 ,2,0001047469-12-009017.txt
9/28/2012,"Summit Midstream Partners, LP ",SMLP,"Barclays/ BofA Merrill Lynch/ Goldman, Sachs/ Morgan Stanley",$20.00 ,$21.00 ,$21.11 ,2,0001047469-12-009187.txt
10/3/2012,Luxfer Holdings PLC  ,LXFR,Credit Suisse/ Jefferies,$10.00 ,$11.00 ,$11.06 ,1,0001047469-12-009305.txt
10/11/2012,KYTHERA Biopharmaceuticals ,KYTH,"J.P. Morgan/ Goldman, Sachs",$16.00 ,$18.49 ,$19.79 ,1,0001047469-12-009424.txt
10/11/2012,Shutterstock ,SSTK,Morgan Stanley/ Deutsche Bank Securities/ Jefferies,$17.00 ,$22.50 ,$21.66 ,3,0001047469-12-009429.txt
10/25/2012,Lehigh Gas Partners LP ,LGP,Raymond James,$20.00 ,$21.41 ,$20.23 ,2,0001047469-12-009792.txt
12/14/2012,Silver Bay Realty Trust ,SBY,Credit Suisse/ BofA Merrill Lynch / J.P. Morgan,$18.50 ,$18.70 ,$18.24 ,2,0001047469-12-011254.txt
1/15/2013,"USA Compression Partners, LP ",USAC,"Barclays Capital/ Goldman, Sachs/ J.P. Morgan/ Wells Fargo Securities",$18.00 ,$17.50 ,$11.66 ,1,0001047469-13-000239.txt
12/16/2009,Cobalt International Energy ,CIE,Credit Suisse/Goldman Sachs/J.P. Morgan,$13.50 ,$13.25 ,$13.50 ,1,0001047469-13-000287.txt
1/29/2013,Stemline Therapeutics ,STML,Aegis Capital,$10.00 ,$11.09 ,$11.80 ,1,0001047469-13-000518.txt
2/6/2013,"Boise Cascade, L.L.C., ",BCC,"BofA Merrill Lynch/ Goldman, Sachs",$21.00 ,$25.44 ,$26.15 ,3,0001047469-13-000712.txt
5/11/2011,Kosmos Energy ,KOS,Credit Suisse/ Barclays Capital / Citi/,$18.00 ,$19.50 ,$18.24 ,2,0001047469-13-001189.txt
4/11/2013,Omthera Pharmaceuticals ,OMTH,BofA Merrill Lynch/ Barclays/ Leerink Swann,$8.00 ,$7.40 ,$7.43 ,1,0001047469-13-004295.txt
4/12/2013,Rally Software Development ,RALY,Deutsche Bank Securities/ Piper Jaffray,$14.00 ,$17.10 ,$17.81 ,3,0001047469-13-004318.txt
4/16/2013,Fairway Group Holdings  ,FWM,Credit Suisse/ BofA Merrill Lynch/ Jefferies/ William Blair,$14.00 ,$18.00 ,$17.35 ,3,0001047469-13-004464.txt
5/9/2013,Receptos ,RCPT,Credit Suisse/ Leerink Swann/ BMO Capital Markets,$14.00 ,$15.00 ,$14.00 ,1,0001047469-13-005817.txt
5/9/2013,Emerge Energy Services LP   ,EMES,Citigroup/ Wells Fargo Securities/ J.P. Morgan,$17.00 ,$16.90 ,$16.55 ,2,0001047469-13-005885.txt
5/17/2013,Marketo ,MKTO,"Goldman, Sachs/ Credit Suisse",$13.00 ,$20.00 ,$23.10 ,3,0001047469-13-006257.txt
4/18/2011,Air Lease ,AL, J.P. Morgan/ Credit Suisse/ Barclays Capital/ FBR Capital Markets/ RBC Capital Markets/ Wells Fargo Securities ,$26.50 ,$27.25 ,$27.95 ,1,0001047469-13-006489.txt
6/6/2013,"LightInTheBox Holding Co., Ltd.   ",LITB,Credit Suisse/ Stifel,$9.50 ,$11.16 ,$11.61 ,2,0001047469-13-006796.txt
6/7/2013,Textura   ,TXTR,Credit Suisse/ William Blair,$15.00 ,$24.00 ,$20.94 ,3,0001047469-13-006835.txt
6/21/2013,PTC Therapeutics   ,PTCT,J.P. Morgan/ Credit Suisse,$15.00 ,$15.85 ,$16.49 ,3,0001047469-13-007101.txt
6/27/2013,Tremor Video  ,TRMR,Credit Suisse/ Jefferies,$10.00 ,$11.00 ,$8.50 ,2,0001047469-13-007246.txt
6/28/2013,Noodles & Company ,NDLS,Morgan Stanley/ UBS Securities,$18.00 ,$32.00 ,$36.75 ,3,0001047469-13-007285.txt
7/17/2013,NRG Yield  ,NYLD,BofA Merrill Lynch,$22.00 ,$26.69 ,$27.25 ,2,0001047469-13-007639.txt
7/24/2013,Jones Energy ,JONE,J.P. Morgan/ Barclays/ Wells Fargo Securities,$15.00 ,$14.04 ,$13.83 ,1,0001047469-13-007748.txt
7/25/2013,Onconova Therapeutics ,ONTX,Citigroup/ Leerink Swann,$15.00 ,$25.00 ,$19.88 ,3,0001047469-13-007768.txt
7/25/2013,WCI Communities ,WCIC,Citigroup/ Credit Suisse/ J.P. Morgan,$15.00 ,$15.25 ,$15.12 ,1,0001047469-13-007786.txt
8/2/2013,Control4 Corporation   ,CTRL,BofA Merrill Lynch/ Raymond James,$16.00 ,$18.70 ,$20.50 ,2,0001047469-13-008006.txt
8/2/2013,Athlon Energy  ,ATHL,Citigroup,$20.00 ,$26.00 ,$27.56 ,2,0001047469-13-008083.txt
8/7/2013,YuMe  ,YUME,Citigroup/ Deutsche Bank Securities,$9.00 ,$9.00 ,$9.00 ,1,0001047469-13-008192.txt
9/13/2013,OCI Resources LP   ,OCIR,"Citigroup/ Goldman, Sachs",$19.00 ,$18.25 ,$18.00 ,2,0001047469-13-009101.txt
9/19/2013,Acceleron Pharma  ,XLRN,Citigroup/ Leerink Swann,$15.00 ,$18.86 ,$19.99 ,3,0001047469-13-009174.txt
9/20/2013,ClubCorp Holdings ,MYCC,"Goldman, Sachs/ Jefferies/ Citigroup",$14.00 ,$15.25 ,$14.50 ,1,0001047469-13-009206.txt
9/26/2013,Applied Optoelectronics  ,AAOI,Raymond James/ Piper Jaffray,$10.00 ,$10.00 ,$9.96 ,1,0001047469-13-009310.txt
9/26/2013,Premier ,PINC,J.P. Morgan/ BofA Merrill Lynch/ Wells Fargo Securities,$27.00 ,$31.00 ,$30.65 ,3,0001047469-13-009338.txt
10/9/2013,SFX Entertainment   ,SFXE,UBS Investment Bank/ Jefferies/ Deutsche Bank Securitie,$13.00 ,$13.03 ,$11.89 ,3,0001047469-13-009590.txt
10/10/2013,Antero Resources ,AR,Barclays/ Citigroup/ J.P. Morgan,$44.00 ,$54.15 ,$52.01 ,3,0001047469-13-009595.txt
10/16/2013,"Plains GP Holdings, L.P. ",PAGP,Barclays/ Goldman Sachs/ J.P. Morgan/ BofA Merrill Lynch/ Citigroup/ UBS Investment Bank/ Wells Fargo Securities,$22.00 ,$22.80 ,$22.00 ,2,0001047469-13-009701.txt
10/18/2013,voxeljet AG  ,VJET,Piper Jaffray/ Citigroup,$13.00 ,$20.00 ,$28.80 ,3,0001047469-13-009745.txt
10/30/2013,Veracyte ,VCYT,Morgan Stanley/ Leerink Swann,$13.00 ,$13.03 ,$13.25 ,2,0001047469-13-010093.txt
10/31/2013,58.com ,WUBA,Morgan Stanley/ Credit Suisse/ Citigroup,$17.00 ,$21.20 ,$24.12 ,3,0001047469-13-010132.txt
10/31/2013,Essent Group Ltd.  ,ESNT,"Goldman, Sachs/ J.P. Morgan/ Credit Suisse/ Barclays",$17.00 ,$22.01 ,$21.00 ,3,0001047469-13-010170.txt
11/6/2013,Karyopharm Therapeutics ,KPTI,BofA Merrill Lynch/ Leerink Swann,$16.00 ,$17.86 ,$16.05 ,1,0001047469-13-010343.txt
11/8/2013,NMI Holdings ,NMIH,FBR,$13.00 ,$14.00 ,$14.00 ,1,0001047469-13-010392.txt
12/3/2013,Xencor ,XNCR,Credit Suisse/ Leerink Swann,$5.50 ,$5.95 ,$8.34 ,1,0001047469-13-010949.txt
12/12/2013,TetraLogic Pharmaceuticals ,TLOG,Oppenheimer & Co.,$7.00 ,$7.00 ,$7.00 ,1,0001047469-13-011170.txt
1/17/2014,RSP Permian  ,RSPP,"Barclays/ J.P. Morgan/ Tudor, Pickering, Holt/ Raymond James/ RBC Capital Markets/ UBS Investment Bank",$19.50 ,$20.50 ,$20.15 ,2,0001047469-14-000222.txt
1/24/2014,Care.com ,CRCM,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,$17.00 ,$21.21 ,$24.30 ,3,0001047469-14-000323.txt
2/5/2014,Genocea Biosciences ,GNCA,Citigroup/ Cowen and Company,$12.00 ,$11.73 ,$11.00 ,3,0001047469-14-000612.txt
2/5/2014,uniQure B.V.   ,QURE,Jefferies/ Leerink Swann,$17.00 ,$17.00 ,$14.61 ,2,0001047469-14-000652.txt
2/12/2014,Talmer Bancorp ,TLMR,"Keefe, Bruyette & Woods (A Stifel Company )/ J.P.Morgan",$13.00 ,$13.75 ,$13.80 ,2,0001047469-14-000829.txt
2/12/2014,Eagle Pharmaceuticals  ,EGRX,Piper Jaffray/ William Blair,$15.00 ,$15.50 ,$12.83 ,2,0001047469-14-000839.txt
3/19/2014,Paylocity Holding  ,PCTY,Deutsche Bank Securities/ BofA Merrill Lynch/ William Blair,$17.00 ,$31.00 ,$24.04 ,3,0001047469-14-002594.txt
3/20/2014,Q2 Holdings ,QTWO,J.P. Morgan/ Stifel,$13.00 ,$16.25 ,$15.17 ,3,0001047469-14-002671.txt
3/20/2014,MediWound Ltd.   ,MDWD,Credit Suisse/ Jefferies/ BMO Capital Markets,$14.00 ,$16.00 ,$17.27 ,3,0001047469-14-002744.txt
5/9/2013,PennyMac Financial Services  ,PFSI,"Citigroup/ BofA Merrill Lynch/ Credit Suisse/ Goldman, Sachs",$18.00 ,$18.25 ,$19.10 ,1,0001047469-14-003076.txt
3/26/2014,Nord Anglia Education ,NORD,Credit Suisse/ Goldman Sachs/ J.P. Morgan,$16.00 ,$17.50 ,$18.00 ,3,0001047469-14-003103.txt
3/28/2014,"2U, Inc. ",TWOU,Goldman Sachs/ Credit Suisse,$13.00 ,$13.00 ,$13.98 ,3,0001047469-14-003136.txt
4/3/2014,Corium International ,CORI,Jefferies/ Leerink Partners,$8.00 ,$8.26 ,$8.00 ,1,0001047469-14-003378.txt
4/10/2014,Adamas Pharmaceuticals ,ADMS,Credit Suisse/ Piper Jaffray,$16.00 ,$16.89 ,$14.01 ,2,0001047469-14-003661.txt
4/11/2014,Farmland Partners   ,FPI,"Baird, BMO Capital Markets, Janney Montgomery Scott",$14.00 ,$13.75 ,$12.98 ,1,0001047469-14-003753.txt
4/11/2014,Zoe's Kitchen  ,ZOES,Jefferies/ Piper Jaffray/ Baird,$15.00 ,$25.65 ,$24.72 ,3,0001047469-14-003765.txt
4/17/2014,Leju Holdings Limited ,LEJU,Credit Suisse/ J.P. Morgan,$10.00 ,$10.80 ,$11.86 ,1,0001047469-14-003871.txt
4/16/2014,Moelis  ,MC,Goldman Sachs/ Morgan Stanley/ Moelis & Company,$25.00 ,$27.00 ,$26.15 ,1,0001047469-14-003908.txt
5/2/2014,"Ares Management, L.P.",ARES,J.P. Morgan/ BofA Merrill Lynch/ Goldman Sachs/ Morgan Stanley/ Wells Fargo Securities,$19.00 ,$18.15 ,$18.60 ,1,0001047469-14-004598.txt
5/16/2014,TrueCar ,TRUE,Goldman Sachs/ J.P. Morgan,$9.00 ,$9.70 ,$10.06 ,1,0001047469-14-004991.txt
5/22/2014,JD.com ,JD,BofA Merrill Lynch/ UBS Investment Bank,$19.00 ,$21.70 ,$20.90 ,3,0001047469-14-005115.txt
5/23/2014,Agile Therapeutics  ,AGRX,RBC Capital Markets/ William Blair & Company,$6.00 ,$5.50 ,$5.54 ,1,0001047469-14-005142.txt
6/6/2014,Radius Health  ,RDUS,Jefferies/ Cowen and Company,$8.00 ,$8.05 ,$8.01 ,1,0001047469-14-005399.txt
6/24/2014,Xunlei Limited ,XNET,J.P. Morgan/ Citigroup,$12.00 ,$14.21 ,$14.90 ,3,0001047469-14-005826.txt
6/27/2014,Michaels Companies  (The) ,MIK,J.P. Morgan/ Goldman Sachs/ Barclays/ Deutsche Bank Securities,$17.00 ,$17.00 ,$17.02 ,1,0001047469-14-005924.txt
7/1/2014,Minerva Neurosciences ,NERV,Jefferies,$6.00 ,$6.00 ,$6.05 ,1,0001047469-14-005978.txt
7/16/2014,iRadimed  ,IRMD,Roth Capital Partners,$6.25 ,$10.00 ,$9.90 ,1,0001047469-14-006216.txt
8/1/2014,Loxo Oncology,LOXO,Cowen and Company/ Stifel,$13.00 ,$13.00 ,$13.00 ,2,0001047469-14-006588.txt
7/31/2014,Marinus Pharmaceuticals   ,MRNS,Stifel/ JMP Securities,$8.00 ,$8.01 ,$8.00 ,1,0001047469-14-006599.txt
8/7/2014,T2 Biosystems ,TTOO,Goldman Sachs/ Morgan Stanley,$11.00 ,$15.95 ,$14.32 ,2,0001047469-14-006761.txt
8/8/2014,Green Bancorp ,GNBC,SANDLER O'NEILL + PARTNERS/ Jefferies,$15.00 ,$16.37 ,$17.05 ,1,0001047469-14-006821.txt
9/24/2014,Smart & Final Stores ,SFS,Credit Suisse/ Morgan Stanley/ Deutsche Bank Securities,$12.00 ,$13.10 ,$12.01 ,3,0001047469-14-007861.txt
10/2/2014,Wayfair  ,W,Goldman Sachs/ BofA Merrill Lynch/ Citigroup,$29.00 ,$36.00 ,$37.72 ,3,0001047469-14-008030.txt
10/3/2014,Dermira ,DERM,Citigroup/ Leerink Partners,$16.00 ,$18.00 ,$15.55 ,1,0001047469-14-008066.txt
10/9/2014,Veritex Holdings  ,VBTX,Sandler ONeill + Partners/ Stephens,$13.00 ,$14.00 ,$13.95 ,1,0001047469-14-008196.txt
10/10/2014,Diplomat Pharmacy  ,DPLO,Credit Suisse/ Morgan Stanley/ J.P. Morgan/ Wells Fargo Securities/ William Blair/ Leerink Partners,$13.00 ,$16.00 ,$16.02 ,2,0001047469-14-008231.txt
10/15/2014,Forward Pharma A/S  ,FWP,Leerink Partners/ Jefferies/ RBC Capital Markets,$21.00 ,$18.99 ,$17.50 ,2,0001047469-14-008303.txt
11/6/2014,Nevro ,NVRO,J.P. Morgan/ Morgan Stanley,$18.00 ,$23.40 ,$25.19 ,3,0001047469-14-008881.txt
11/13/2014,PRA Health Sciences  ,PRAH,Jefferies/ Citigroup/ KKR/ UBS Investment Bank/ Credit Suisse/ Wells Fargo Securities,$18.00 ,$18.87 ,$19.62 ,1,0001047469-14-009203.txt
11/13/2014,Sky Solar Holdings ,SKYS,Roth Capital Partners,$8.00 ,$8.26 ,$9.15 ,1,0001047469-14-009214.txt
11/14/2014,Landmark Infrastructure Partners LP ,LMRK,Baird/ Raymond James/ RBC Capital Markets,$19.00 ,$18.75 ,$19.09 ,1,0001047469-14-009279.txt
6/30/2000,StorageNetworks ,STOR,"Goldman, Sachs",$27.00 ,$92.00 ,$90.25 ,3,0001047469-14-009375.txt
11/17/2014,STORE Capital ,STOR,Goldman Sachs/ Credit Suisse/ Morgan Stanley,$18.50 ,$19.61 ,$19.50 ,1,0001047469-14-009375.txt
1/30/2015,Avinger  ,AVGR,Canaccord Genuity/ Cowen,$13.00 ,$13.15 ,$13.50 ,1,0001047469-15-000519.txt
1/30/2015,Tracon Pharmaceuticals ,TCON,Wells Fargo Securities/ Stifel,$10.00 ,$10.00 ,$9.40 ,1,0001047469-15-000528.txt
2/12/2015,Inovalon Holdings ,INOV,Goldman Sachs/ Morgan Stanley/ Citigroup/ BofA Merrill Lynch/ UBS Investment Bank,$27.00 ,$33.16 ,$27.00 ,3,0001047469-15-000755.txt
2/12/2015,Invitae  ,NVTA,J.P. Morgan,$16.00 ,$17.50 ,$17.05 ,3,0001047469-15-000756.txt
2/13/2015,Bellerophon Therapeutics   ,BLPH,Leerink Partners/ Cowen and Company,$12.00 ,$10.00 ,$8.97 ,1,0001047469-15-000790.txt
10/30/2014,Boot Barn Holdings  ,BOOT,J.P. Morgan/ Piper Jaffray/ Jefferies,$16.00 ,$19.00 ,$17.45 ,2,0001047469-15-001333.txt
3/6/2015,MaxPoint Interactive   ,MXPT,Goldman Sachs/ Deutsche Bank Securities/ Pacific Crest Securities,$11.50 ,$11.00 ,$9.76 ,2,0001047469-15-001726.txt
3/20/2015,SteadyMed ,STDY,Wells Fargo Securities/ RBC Capital Markets,$8.50 ,$8.06 ,$8.60 ,1,0001047469-15-002522.txt
3/26/2015,SolarEdge Technologies,SEDG,Goldman Sachs/ Deutsche Bank Securities,$18.00 ,$20.00 ,$20.70 ,3,0001047469-15-002791.txt
4/16/2015,Virtu Financial ,VIRT,"Goldman Sachs/ J.P. Morgan/ Sandler O'Neill + Partners, L.P.",$19.00 ,$23.00 ,$22.18 ,2,0001047469-15-003599.txt
4/23/2015,National Storage Affiliates Trust  (NSA),NSA,Jefferies/ Morgan Stanley/ Wells Fargo Securities,$13.00 ,$13.00 ,$13.00 ,1,0001047469-15-003907.txt
4/30/2015,Blueprint Medicines ,BPMC,Goldman Sachs/ Cowen and Company,$18.00 ,$23.40 ,$18.87 ,3,0001047469-15-004205.txt
5/5/2015,OpGen ,OPGN,Maxim Group,$6.00 ,$5.30 ,$4.85 ,1,0001047469-15-004386.txt
5/6/2015,Adaptimmune Therapeutics PLC ,ADAP,BofA Merrill Lynch/ Cowen and Company/ Leerink Partners,$17.00 ,$19.25 ,$16.00 ,1,0001047469-15-004459.txt
5/7/2015,Collegium Pharmaceutical ,COLL,Jefferies/ Piper Jaffray,$12.00 ,$12.00 ,$12.29 ,1,0001047469-15-004524.txt
5/12/2015,"EQT GP Holdings, LP ",EQGP,Barclays/ Goldman Sachs,$27.00 ,$32.00 ,$32.96 ,3,0001047469-15-004679.txt
5/15/2015,Arcadia Biosciences  ,RKDA,Credit Suisse/ J.P. Morgan/ Piper Jaffray,$8.00 ,$7.49 ,$7.30 ,1,0001047469-15-004816.txt
2/21/2015,Community Healthcare Trust ,CHCT,Sandler ONeill + Partners/ SunTrust Robinson Humphrey,$19.00 ,$19.00 ,$19.75 ,1,0001047469-15-004984.txt
6/5/2015,DAVIDsTEA ,DTEA,Goldman Sachs/ J.P. Morgan,$19.00 ,$25.00 ,$27.00 ,3,0001047469-15-005308.txt
6/25/2015,Glaukos ,GKOS,J.P. Morgan/ BofA Merrill Lynch/ Goldman Sachs,$18.00 ,$29.11 ,$31.22 ,3,0001047469-15-005744.txt
6/25/2015,Catabasis Pharmaceuticals  (CATB),CATB,Citigroup/ Cowen and Company,$12.00 ,$12.74 ,$13.00 ,1,0001047469-15-005761.txt
7/1/2015,ConforMIS  ,CFMS,J.P. Morgan/ Deutsche Bank Securities,$15.00 ,$18.00 ,$19.25 ,3,0001047469-15-005905.txt
7/16/2015,Jupai Holdings ,JP,Credit Suisse/ China Renaissance,$10.00 ,$10.41 ,$11.08 ,1,0001047469-15-006153.txt
7/17/2015,MCBC Holdings ,MCFT,Baird/ Raymond James/ Wells Fargo Securities,$15.00 ,$15.50 ,$15.92 ,2,0001047469-15-006178.txt
7/23/2015,Neos Therapeutics ,NEOS,UBS Investment Bank/ BMO Capital Markets/ RBC Capital Markets,$15.00 ,$18.22 ,$19.54 ,1,0001047469-15-006281.txt
8/5/2015,Zynerba Pharmeceuticals ,ZYNE,Jefferies/ Piper Jaffray,$14.00 ,$18.00 ,$16.25 ,3,0001047469-15-006601.txt
8/13/2015,Conifer Holdings ,CNFR,BMO Capital Markets/ Raymond James,$10.50 ,$9.75 ,$10.50 ,1,0001047469-15-006827.txt
8/13/2015,Houlihan Lokey ,HLI,BofA Merrill Lynch/ Goldman Sachs,$21.00 ,$22.11 ,$22.40 ,1,0001047469-15-006830.txt
10/29/2014,Sientra ,SIEN,Piper Jaffray/ Stifel,$15.00 ,$16.74 ,$16.75 ,2,0001047469-15-007401.txt
10/7/2015,Aclaris Therapeutics ,ACRS,Jefferies/ Citigroup,$11.00 ,$11.94 ,$11.05 ,1,0001047469-15-007742.txt
10/9/2015,CPI Card Group ,PMTS,BMO Capital Markets/ Goldman Sachs/ CIBC,$10.00 ,$11.00 ,$12.17 ,1,0001047469-15-007767.txt
11/11/2015,Voyager Therapeutics ,VYGR,Cowen and Company/ Piper Jaffray,$14.00 ,$15.10 ,$17.75 ,1,0001047469-15-008542.txt
11/19/2015,Axsome Therapeutics ,AXSM,Ladenburg Thalmann,$9.00 ,$9.00 ,$9.07 ,1,0001047469-15-008821.txt
11/18/2015,Match Group ,MTCH,J.P. Morgan/ Allen & Company/ BofA Merrill Lynch,$12.00 ,$13.50 ,$14.74 ,1,0001047469-15-008873.txt
12/10/2015,Atlassian Corporation Plc ,TEAM,Goldman Sachs/ Morgan Stanley,$21.00 ,$27.67 ,$27.78 ,3,0001047469-15-009143.txt
12/16/2004,Warren Resources ,WRES,KeyBanc Capital Markets,$7.50 ,$10.00 ,$9.20 ,2,0001047469-15-009368.txt
2/3/2016,"BeiGene, Ltd. ",BGNE,Goldman Sachs/ Morgan Stanley/ Cowen and Company,$24.00 ,$28.97 ,$28.32 ,3,0001047469-16-009999.txt
3/22/2016,Corvus Pharmaceuticals ,CRVS,Credit Suisse/ Cowen and Company,$15.00 ,$15.00 ,$14.25 ,1,0001047469-16-011550.txt
4/21/2016,American Renal Associates Holdings ,ARA,BofA Merrill Lynch/ Barclays/ Goldman Sachs/ Wells Fargo Securities/ SunTrust Robinson Humphrey/Leerink Partners,$22.00 ,$26.50 ,$26.50 ,2,0001047469-16-012466.txt
4/27/2016,Yintech Investment Holdings Limited ,YIN,Jefferies,$13.50 ,$13.80 ,$13.50 ,1,0001047469-16-012588.txt
5/19/2016,Grupo Supervielle S.A. ,SUPV,Morgan Stanley/ BofA Merrill Lynch,$11.00 ,$11.50 ,$11.50 ,1,0001047469-16-013318.txt
5/24/2016,Midland States Bancorp ,MSBI,"Sandler O'Neill + Partners/ Keefe, Bruyette & Woods (A Stifel Company)",$22.00 ,$22.06 ,$21.90 ,1,0001047469-16-013399.txt
